source,target,weight,r_dist,it_dist,ct_dist,dist,timestamp,prop
5552.0,13767.0,1.0,1362047.6937393323,821.3798659704626,3258239.447207965,3531472.6234288695,2024-01-03 02:00:00,True
10933.0,56075.0,1.0,286628.6045759077,1844.7673908402212,161749.5708472198,329123.50842368905,2024-01-03 03:00:00,True
13762.0,48788.0,1.0,3148384.138155055,1024.8468010500073,901377.803798886,3274874.910111624,2024-01-03 03:00:00,True
22283.0,39483.0,1.0,1188145.5022817308,4831552.075379966,1497.2093122084625,4975498.712022392,2024-01-03 03:00:00,True
22283.0,45431.0,1.0,8533243.589535587,6976972.842823235,1366.436731734313,11022449.731116602,2024-01-03 03:00:00,True
5216.0,23412.0,1.0,55293.64064575365,1772.3089501804207,1540346.2218970887,1541339.3562377857,2024-01-03 04:00:00,True
7033.0,9590.0,1.0,6284805.216963051,6797797.789566875,996.6853513075039,9257906.480213977,2024-01-03 04:00:00,True
21402.0,56075.0,1.0,13211049.618711565,1451.46678336896,1101191.2161416188,13256864.49464285,2024-01-03 04:00:00,True
23411.0,43372.0,1.0,544845.200764922,1600.2213745610788,1345550.2892790483,1451676.422100995,2024-01-03 04:00:00,True
23489.0,27464.0,1.0,14007633.58689123,3.5971646322868764,5766400.080463817,15148107.756171703,2024-01-03 04:00:00,True
11876.0,26022.0,1.0,2024372.5202637631,460.4037196226418,2043488.9653752123,2876444.239748252,2024-01-03 05:00:00,True
10933.0,15471.0,1.0,1540737.8030932974,4035223.7362888046,952.9139280319214,4319363.898519583,2024-01-03 06:00:00,True
11136.0,27465.0,1.0,3709523.1705830153,212.03252507559955,2046158.1178044453,4236428.359019787,2024-01-03 06:00:00,True
23411.0,48781.0,1.0,6053893.353907823,1722.6094431877136,2335951.398124124,6488936.480061324,2024-01-03 06:00:00,True
25962.0,45149.0,1.0,3033698.845668696,3579182.75336146,1397.3329756415915,4691895.120386979,2024-01-03 06:00:00,True
44912.0,54151.0,1.0,12610549.887918174,513.1997539307922,1049333.4762514364,12654132.506158967,2024-01-03 06:00:00,True
5216.0,14473.0,1.0,15068450.454207204,458565.6440690793,819.7767946163658,15075426.43552254,2024-01-03 07:00:00,True
7181.0,14618.0,1.0,139412.62075666874,1870.9464251789032,2817237.468794899,2820685.4370611156,2024-01-03 07:00:00,True
11048.0,45149.0,1.0,7305688.242077636,5648031.3459750675,1675.8742698393762,9234356.58744576,2024-01-03 07:00:00,True
6680.0,13762.0,1.0,4904821.309835888,1940138.3915551063,907.5219653146341,5274600.4477498,2024-01-03 08:00:00,True
13166.0,47228.0,1.0,399.9816652946174,8833054.36083106,5338246.942848453,10320839.59395808,2024-01-03 08:00:00,True
,,,,,,,2024-01-03 09:00:00,
11696.0,20555.0,1.0,10382114.954883687,7528003.463283633,630.7835643193685,12824162.642352825,2024-01-03 10:00:00,True
15471.0,38734.0,1.0,1407945.2995313704,13689397.053603878,1867.5237616440281,13761609.831169317,2024-01-03 10:00:00,True
27465.0,45154.0,1.0,1363557.1019376721,1764.1426610080525,1711243.138573884,2188068.5916488515,2024-01-03 10:00:00,True
11048.0,32954.0,1.0,3346911.217419559,1387.7303970493376,2709977.677941324,4306482.977793455,2024-01-03 11:00:00,True
12534.0,45438.0,1.0,2253751.2603489794,13955052.25683682,825.6045848852955,14135872.060689924,2024-01-03 11:00:00,True
5552.0,13161.0,1.0,38717.092625910416,1250.872709773481,1704264.8804517821,1704705.06560087,2024-01-03 12:00:00,True
7181.0,38734.0,1.0,6351317.46853978,3438408.479732007,1154.7699069250375,7222318.726916243,2024-01-03 12:00:00,True
9590.0,45438.0,1.0,115263.86219400517,461740.58475822955,511.74043782323133,475910.0623216808,2024-01-03 12:00:00,True
4499.0,9590.0,1.0,8166969.012343853,12010201.110994421,270.7069212165661,14523922.116577141,2024-01-03 13:00:00,True
7033.0,11876.0,1.0,2587688.0279034283,6274573.338328153,141.9291370299179,6787223.285553314,2024-01-03 13:00:00,True
7679.0,12534.0,1.0,9488531.517426984,1033268.6151424702,879.968661152292,9544625.459523726,2024-01-03 13:00:00,True
9592.0,37188.0,1.0,2222418.6562617384,4178883.551339669,726.388787843287,4733097.605902307,2024-01-03 13:00:00,True
10653.0,12854.0,1.0,324.5600671758875,1073506.8574415306,2214811.1312831496,2461260.9421938527,2024-01-03 13:00:00,True
10842.0,20555.0,1.0,992829.8824440651,4363311.634128477,1354.599102370441,4474840.938729951,2024-01-03 13:00:00,True
16910.0,48788.0,1.0,3118066.6221415307,2304407.2462869547,1174.4126737713814,3877194.036426092,2024-01-03 13:00:00,True
2223.0,45162.0,1.0,1022364.5721088797,1923.6387279154733,2120331.218185344,2353940.843245784,2024-01-03 14:00:00,True
5216.0,9590.0,1.0,7145101.00467504,8196761.330617688,642.9578447830863,10873792.580857541,2024-01-03 14:00:00,True
10933.0,45158.0,1.0,6198092.893218222,4037889.3077007914,1568.0489313651342,7397358.179308615,2024-01-03 14:00:00,True
4499.0,43751.0,1.0,195619.66238400433,284.88742990698665,1165323.1392161157,1181628.1785166527,2024-01-03 15:00:00,True
9590.0,15471.0,1.0,6085430.03384278,7714903.311112188,1498.1406950578094,9826097.599811997,2024-01-03 15:00:00,True
27748.0,45158.0,1.0,3383898.5130077917,8053146.778935749,190.987611586228,8735212.775078569,2024-01-03 15:00:00,True
43751.0,45431.0,1.0,23.182107159867883,936921.1337102782,2486945.199753236,2657577.4001721996,2024-01-03 15:00:00,True
,,,,,,,2024-01-03 16:00:00,
7679.0,14473.0,1.0,11019864.521957137,3032097.937202066,736.378360372968,11429393.357712723,2024-01-03 17:00:00,True
10842.0,38734.0,1.0,9940661.833625477,11043457.051677236,1219.2081682408461,14858489.251239726,2024-01-03 17:00:00,True
10933.0,14618.0,1.0,1560003.6007913928,1125.431315981783,2108764.1346561573,2623070.467351171,2024-01-03 17:00:00,True
19005.0,51641.0,1.0,2517078.4556931797,13011708.735797241,214.10176123678684,13252933.570465693,2024-01-03 17:00:00,True
,,,,,,,2024-01-03 18:00:00,
5216.0,6853.0,1.0,10991809.580993816,11159245.354252089,248.11845732538495,15663608.613687558,2024-01-03 19:00:00,True
11047.0,16455.0,1.0,14036104.110287985,5045805.160525264,1539.0230786876054,14915507.724560322,2024-01-03 19:00:00,True
14879.0,39483.0,1.0,16.563342152163386,1066920.4686998525,434281.7664719587,1151920.109857911,2024-01-03 19:00:00,True
21750.0,25622.0,1.0,13599131.049746957,649911.7238255003,1851.4655726915225,13614652.180091945,2024-01-03 19:00:00,True
25622.0,51641.0,1.0,10556795.28705831,2097211.691633077,13.55714836413972,10763095.447526367,2024-01-03 20:00:00,True
6125.0,25622.0,1.0,978551.8178787846,1155.5116293020546,1406759.4948631376,1713632.770423287,2024-01-03 21:00:00,True
16455.0,38734.0,1.0,15420680.41982032,2128276.8717178097,1765.7599140047096,15566854.215634795,2024-01-03 21:00:00,True
21402.0,47228.0,1.0,846538.9842510074,1600.190104059875,791638.161552256,1159017.5974897586,2024-01-03 21:00:00,True
10933.0,38734.0,1.0,14361529.412337514,4002755.8336255997,812.3209612839855,14908909.483423816,2024-01-03 22:00:00,True
14175.0,21750.0,1.0,12569182.166894367,1262.431601379998,2530616.1175586893,12821402.414430207,2024-01-03 22:00:00,True
14879.0,48781.0,1.0,11151478.996982746,102.50728992011864,7605946.74086845,13498366.925505562,2024-01-03 22:00:00,True
45150.0,54151.0,1.0,104.42165280878544,236151.43626995943,940197.5623823646,969401.3451950573,2024-01-03 22:00:00,True
5216.0,22999.0,1.0,14342454.282928491,5612705.604679133,1601.5127541644033,15401573.349094354,2024-01-03 23:00:00,True
5552.0,15471.0,1.0,4701376.946726375,1910588.5259180209,379.37771978601813,5074770.325296236,2024-01-03 23:00:00,True
6125.0,7679.0,1.0,5437003.775077421,202.98156969435513,230923.28311392386,5441905.516828803,2024-01-03 23:00:00,True
7679.0,10842.0,1.0,2887345.7758666878,1859.789022299461,6810440.240004497,7397220.109669776,2024-01-03 23:00:00,True
11129.0,14618.0,1.0,259173.3256317014,1072.7764636538923,225339.8803015668,343438.5319422696,2024-01-03 23:00:00,True
13377.0,21137.0,1.0,188.2921779770404,14153083.135687705,3438492.994702912,14564786.176108548,2024-01-03 23:00:00,True
11048.0,11050.0,1.0,14132675.80336916,3794026.276181463,1692.2044480363838,14633084.55559003,2024-01-04 00:00:00,True
11696.0,14618.0,1.0,693992.3980728686,1882.002477596514,26610.024910141714,694504.920027191,2024-01-04 00:00:00,True
11876.0,26022.0,1.0,1515353.5229676813,92.14646745100617,1869037.685740544,2406158.3860543976,2024-01-04 00:00:00,True
13166.0,45150.0,1.0,8056713.0260963235,11500337.522484878,1215.9213031986728,14041666.190107513,2024-01-04 00:00:00,True
10392.0,45158.0,1.0,1335851.8626863859,13566815.56646132,1750.0287358728237,13632424.137915472,2024-01-04 01:00:00,True
19005.0,43751.0,1.0,2915047.5937905144,3721011.8220774224,139.12549090851098,4726883.907338926,2024-01-04 01:00:00,True
25622.0,26022.0,1.0,318795.23423853144,304.06054032221437,346095.0234995503,470544.64093980135,2024-01-04 01:00:00,True
9592.0,37188.0,1.0,6898395.18928243,293.4425556305796,4089915.723478811,8019679.974835823,2024-01-04 02:00:00,True
11047.0,45158.0,1.0,325675.54587900825,2838197.5575538995,576.8363922070712,2856821.707707489,2024-01-04 02:00:00,True
13166.0,14618.0,1.0,5819153.206676481,5161434.0465289345,249.70624229731038,7778363.936059719,2024-01-04 02:00:00,True
14879.0,48795.0,1.0,10605765.672788385,802.3943615192547,7545112.538841763,13015797.684879724,2024-01-04 02:00:00,True
,,,,,,,2024-01-04 03:00:00,
6853.0,22283.0,1.0,9288.381825933524,402745.02257188316,291.96477429103106,402852.22164808825,2024-01-04 04:00:00,True
9590.0,13762.0,1.0,786627.8526896145,1845.4134271508083,714509.8869015723,1062690.530049971,2024-01-04 04:00:00,True
15471.0,48795.0,1.0,11779562.79300758,8828982.366062598,1372.7623956035823,14721040.421761278,2024-01-04 04:00:00,True
12534.0,12854.0,1.0,367821.7313315198,233.826423086226,2478123.314665043,2505272.049778421,2024-01-04 05:00:00,True
15822.0,45158.0,1.0,5013230.9564286005,865.641974311322,5474534.918516454,7423140.70632411,2024-01-04 05:00:00,True
6680.0,8612.0,1.0,133.85237070545554,13527723.314741138,4390091.108483524,14222243.073400676,2024-01-04 06:00:00,True
7181.0,7679.0,1.0,7444594.509290706,6780987.967050283,768.5714194213506,10069944.677491734,2024-01-04 06:00:00,True
10842.0,25962.0,1.0,1607938.1543850992,4799051.247483751,500.17972218152136,5061260.538095471,2024-01-04 06:00:00,True
13762.0,25678.0,1.0,302.3586704954505,7348630.63652556,6958842.336674934,10120664.948026009,2024-01-04 06:00:00,True
14473.0,21402.0,1.0,11180883.742418744,7963805.724180805,1698.0408396848943,13727139.751504004,2024-01-04 06:00:00,True
11876.0,37190.0,1.0,882505.5381955113,1597.5959174055606,2341343.2573011713,2502140.4488493693,2024-01-04 07:00:00,True
15822.0,25678.0,1.0,1154396.3709948817,1012.9790072874166,5688883.638230923,5804828.081590713,2024-01-04 07:00:00,True
22999.0,48795.0,1.0,8758063.999519274,6805728.5594124235,1469.1623936328106,11091511.547238076,2024-01-04 07:00:00,True
8612.0,12854.0,1.0,1348056.0480607925,9219457.452656696,927.1774335694499,9317491.705910899,2024-01-04 08:00:00,True
11129.0,43751.0,1.0,1799346.404051728,3029948.208983708,1297.4700802462175,3523951.661746522,2024-01-04 08:00:00,True
15471.0,48786.0,1.0,6669307.746127443,10706471.532626815,1213.781318867579,12613809.890939731,2024-01-04 08:00:00,True
37188.0,48786.0,1.0,1040237.0135575663,2264725.2888239846,861.5421428047121,2492202.724593027,2024-01-04 08:00:00,True
10842.0,37188.0,1.0,197250.25161806005,7568646.056906404,377.0140223663766,7571215.9484872585,2024-01-04 09:00:00,True
14473.0,16455.0,1.0,6845630.634019281,11553950.271923188,1482.652958016377,13429684.577895228,2024-01-04 10:00:00,True
22283.0,43751.0,1.0,1632108.2286427936,4667326.620094398,1681.015022795822,4944463.3555580955,2024-01-04 10:00:00,True
5216.0,38734.0,1.0,398552.12714691646,1959.626664886251,2088151.8712675478,2125847.0960227028,2024-01-04 11:00:00,True
8612.0,51641.0,1.0,5555897.6260923995,1930.647671786137,1521766.8659714907,5760536.13419691,2024-01-04 11:00:00,True
,,,,,,,2024-01-04 12:00:00,
13166.0,16455.0,1.0,3924658.4188740514,1352577.2051772736,14.483495386317372,4151193.659781955,2024-01-04 13:00:00,True
16909.0,23412.0,1.0,2322982.0479964977,4234859.004503636,1571.951194285415,4830142.73643855,2024-01-04 13:00:00,True
10842.0,11129.0,1.0,4839274.892046335,425.99735864438117,3524681.025682793,5986815.346665715,2024-01-04 14:00:00,True
13767.0,27748.0,1.0,2362097.720538551,1582.2762924106792,1840011.012254579,2994185.8108991506,2024-01-04 14:00:00,True
8612.0,19196.0,1.0,834920.0064385235,1399.0564319631085,591560.1269610915,1023248.1411272765,2024-01-04 15:00:00,True
10392.0,45162.0,1.0,537322.2304838398,710861.246551564,1794.5180274825543,891090.4059162139,2024-01-04 15:00:00,True
10840.0,25962.0,1.0,3388601.7597731887,3687431.378459947,436.17376742791384,5007970.871264781,2024-01-04 15:00:00,True
26022.0,45431.0,1.0,901764.931541635,1345038.0421257382,1884.3035017198417,1619355.0806180264,2024-01-04 15:00:00,True
7033.0,11876.0,1.0,710407.7241217326,9945057.35188888,89.34491903148592,9970398.431097595,2024-01-04 16:00:00,True
11136.0,23412.0,1.0,11828048.737793898,1143.7130603510886,4590931.048721876,12687765.21479752,2024-01-04 16:00:00,True
13166.0,16455.0,1.0,4242992.40054268,223.7703036982566,1377908.9992521843,4461122.927173857,2024-01-04 16:00:00,True
13166.0,45433.0,1.0,3186073.6883340105,1101.7582376291975,809879.0689706411,3287395.757696699,2024-01-04 16:00:00,True
25622.0,27748.0,1.0,5326854.597602887,1012611.6651344895,1102.4741610148922,5422247.089889831,2024-01-04 16:00:00,True
5552.0,25962.0,1.0,14639445.809098478,1768297.3693222646,1050.8348621951882,14745855.359664183,2024-01-04 17:00:00,True
10840.0,20555.0,1.0,389.94421970285475,1052223.269836085,2143130.1676639,2387505.1575215776,2024-01-04 17:00:00,True
22999.0,32954.0,1.0,1730495.2590135802,65073.36958506238,527.7115537868813,1731718.413419779,2024-01-04 17:00:00,True
5552.0,27464.0,1.0,8493116.226180848,27.6442060158588,8528020.597853318,12035786.577934617,2024-01-04 18:00:00,True
16910.0,51641.0,1.0,13965255.896064175,4415718.426563741,1208.2518811174668,14646738.303292047,2024-01-04 18:00:00,True
19909.0,25622.0,1.0,4892204.892400005,1565.9228189457208,859801.6469037384,4967185.323033075,2024-01-04 18:00:00,True
1585.0,7181.0,1.0,4730620.072234259,1653.5976680796593,4254458.953199599,6362325.831539214,2024-01-04 19:00:00,True
8612.0,23489.0,1.0,741743.8010075968,418.9706627391279,2113559.2716697855,2239936.793021385,2024-01-04 19:00:00,True
16455.0,48786.0,1.0,15005444.101648664,3025032.2154299924,1243.4732382604852,15307324.199164191,2024-01-04 19:00:00,True
11047.0,16455.0,1.0,12697968.79103081,3255500.936022479,1713.9200148332166,13108649.842754878,2024-01-04 20:00:00,True
25962.0,37188.0,1.0,13422489.635567138,5978639.554667699,1517.93716178881,14693786.484282317,2024-01-04 20:00:00,True
11047.0,11048.0,1.0,12498315.375155555,9467683.998746134,1749.0722838725196,15679442.929396987,2024-01-04 21:00:00,True
11050.0,48786.0,1.0,2572969.53693147,8584739.322337022,1069.5452883541584,8962026.70239182,2024-01-04 21:00:00,True
15471.0,47228.0,1.0,12150426.004057167,173183.36637938675,1287.2261844454333,12151660.224652858,2024-01-04 21:00:00,True
19909.0,48795.0,1.0,120436.04112745589,11976385.712918907,1107.09927446628,11976991.308766965,2024-01-04 21:00:00,True
23411.0,56076.0,1.0,8928379.482663106,12132053.465993796,1164.361896471586,15063289.243850766,2024-01-04 21:00:00,True
32264.0,44912.0,1.0,2226852.374518009,622.2166943736374,5033182.030628282,5503798.073920367,2024-01-04 21:00:00,True
2223.0,45438.0,1.0,14302081.235390445,563.0708207595162,510663.60938233417,14311195.10392838,2024-01-04 22:00:00,True
10840.0,14879.0,1.0,12246013.431044873,831.0904369484633,1299604.9976601778,12314780.501250764,2024-01-04 22:00:00,True
8612.0,48795.0,1.0,794728.5292103183,1733.8412692975253,3688494.345714978,3773140.2014393406,2024-01-04 23:00:00,True
10392.0,45158.0,1.0,8944262.504689362,940.2120915325359,1433381.3351517846,9058389.188412713,2024-01-04 23:00:00,True
27464.0,27748.0,1.0,5117191.820843248,11212091.796007873,1740.7043924713507,12324636.205724852,2024-01-04 23:00:00,True
39483.0,45158.0,1.0,5696447.306034254,4370697.608239553,228.8122542980127,7180007.628509242,2024-01-04 23:00:00,True
5552.0,13166.0,1.0,9659595.34745235,643399.4160607271,27.830768644809723,9680999.178074798,2024-01-05 00:00:00,True
5552.0,14618.0,1.0,3170003.074156849,1282894.9559584754,661.046750231646,3419757.2128983634,2024-01-05 00:00:00,True
10653.0,12854.0,1.0,3437913.314160876,1623.7990545378998,2693444.52690621,4367366.942670263,2024-01-05 00:00:00,True
10653.0,38415.0,1.0,3969793.6675789207,128.74761821515858,1860583.8761001434,4384179.984869404,2024-01-05 00:00:00,True
11047.0,54150.0,1.0,13996375.294258634,6983880.220158815,1021.2107439013198,15642030.090436803,2024-01-05 00:00:00,True
6853.0,10647.0,1.0,6388638.306395941,13665369.59628433,1244.827814757824,15084993.44257723,2024-01-05 01:00:00,True
25622.0,47228.0,1.0,7880708.041930237,12303916.059097182,428.2021937239915,14611362.353141837,2024-01-05 01:00:00,True
6853.0,10647.0,1.0,5547886.226273205,13514516.079714943,930.547625714913,14608942.032688903,2024-01-05 02:00:00,True
7679.0,45149.0,1.0,281481.37241628487,12369420.071187356,1167.8905110294,12372622.439259926,2024-01-05 02:00:00,True
8612.0,56080.0,1.0,14312771.503013154,234.4547088057734,2343005.64447472,14503279.063800532,2024-01-05 02:00:00,True
12534.0,56075.0,1.0,10047435.543709328,10215245.755782839,1108.6676064850762,14328370.74077778,2024-01-05 02:00:00,True
13762.0,16455.0,1.0,178595.84120876156,582.8265392910689,2789069.7927773613,2794782.124453889,2024-01-05 02:00:00,True
19005.0,45154.0,1.0,7978845.672319165,2187251.485119026,1342.5974040562287,8273212.745022906,2024-01-05 02:00:00,True
19005.0,51641.0,1.0,745419.9685471505,10407704.785688076,347.9775961395353,10434364.856407491,2024-01-05 02:00:00,True
22999.0,45431.0,1.0,8823798.060689911,7826986.702890464,805.4720069179311,11794962.217482697,2024-01-05 02:00:00,True
11129.0,11876.0,1.0,4002658.398140828,1961007.4288446475,432.96147275483236,4457221.620656396,2024-01-05 03:00:00,True
12534.0,27465.0,1.0,5005153.695759742,322.4633599962108,8148257.312855939,9562722.460610801,2024-01-05 03:00:00,True
9592.0,10842.0,1.0,6035142.382933422,1994098.4559956081,1238.527552524116,6356050.170383638,2024-01-05 04:00:00,True
9592.0,20555.0,1.0,1832184.0657686042,1088.6833772119135,677661.1394692892,1953490.2753877952,2024-01-05 04:00:00,True
10933.0,14618.0,1.0,897361.2488778774,2297772.7222618014,276.16475799679756,2466782.675961757,2024-01-05 04:00:00,True
9590.0,20305.0,1.0,7941569.588200435,5162954.853985689,874.6403073314577,9472308.647500888,2024-01-05 05:00:00,True
19196.0,45433.0,1.0,795083.6139566358,2748539.0504474565,1170.816367669031,2861228.0992308035,2024-01-05 05:00:00,True
10840.0,38734.0,1.0,13553210.51729827,7725517.343035141,127.45872859703377,15600420.941756248,2024-01-05 06:00:00,True
13166.0,43751.0,1.0,2522211.5590116903,79.41757841221988,4489136.718271785,5149164.944926051,2024-01-05 06:00:00,True
7033.0,9592.0,1.0,9764065.351360003,696.308749855496,914825.7140492052,9806828.170084376,2024-01-05 07:00:00,True
7033.0,13166.0,1.0,344.6672555943951,4620582.257915196,5020544.875891508,6823170.184877165,2024-01-05 07:00:00,True
9590.0,13762.0,1.0,394452.42127267644,891.6143605457619,652301.3483161908,762292.9598515031,2024-01-05 07:00:00,True
13767.0,48795.0,1.0,8810587.254204279,12404648.620986829,44.434461765456945,15215181.733258124,2024-01-05 07:00:00,True
14879.0,45158.0,1.0,3050935.025049288,661.3365155840293,412944.727129288,3078754.3442279324,2024-01-05 07:00:00,True
37190.0,48786.0,1.0,913903.2897457844,503.58534986618906,3716518.3666634746,3827235.065468714,2024-01-05 07:00:00,True
5216.0,48788.0,1.0,4504144.5030604685,1937.5146950697526,1463471.1847716141,4735933.843189732,2024-01-05 08:00:00,True
10653.0,15471.0,1.0,5424363.452515297,12384644.893518314,241.5596304582432,13520471.443773104,2024-01-05 08:00:00,True
12534.0,13377.0,1.0,9965870.59000174,8573030.396040604,1012.6222350336611,13145928.183795221,2024-01-05 08:00:00,True
14473.0,56080.0,1.0,68521.190557817,303.58400733955204,958959.6015230911,961404.5782458266,2024-01-05 08:00:00,True
15471.0,41240.0,1.0,1209574.494156571,932.4655709816143,3728487.190214571,3919781.63345872,2024-01-05 08:00:00,True
8612.0,22283.0,1.0,72234.18068790669,130182.73250265094,1654.6202193498611,148889.41691597895,2024-01-05 09:00:00,True
10933.0,32264.0,1.0,283.8995614257874,29231.449708106928,1159002.2125590057,1159370.815126752,2024-01-05 09:00:00,True
10933.0,37190.0,1.0,78.82938796991948,77458.5566076301,1897256.4456318133,1898836.974228507,2024-01-05 09:00:00,True
12534.0,54150.0,1.0,3991065.710861299,844.2325527258217,7527412.013996041,8520008.089761026,2024-01-05 10:00:00,True
14618.0,15471.0,1.0,10295127.94072872,10809859.832938917,1176.1375183630735,14927917.81552467,2024-01-05 10:00:00,True
22283.0,23489.0,1.0,12100356.021702457,2651806.336074941,1610.048847027123,12387521.757327225,2024-01-05 10:00:00,True
6125.0,11136.0,1.0,4645530.3278657235,2028265.3796526399,1324.0084480352234,5069005.250580833,2024-01-05 11:00:00,True
13166.0,56077.0,1.0,2010000.1380465464,490.36800928460434,3393706.928610798,3944280.3542229165,2024-01-05 11:00:00,True
14473.0,48786.0,1.0,11335664.121893158,7547702.382351258,1629.5572349147405,13618557.008449296,2024-01-05 11:00:00,True
11047.0,21402.0,1.0,9388838.738468999,12329270.412720697,911.0552702909335,15497135.302919306,2024-01-05 12:00:00,True
11050.0,45158.0,1.0,1065019.0833004124,8151177.291566562,967.8452443380374,8220459.708743109,2024-01-05 12:00:00,True
12534.0,12854.0,1.0,315.00527192652225,6047561.761414843,1926002.3096359614,6346848.686874327,2024-01-05 12:00:00,True
19196.0,48781.0,1.0,2049241.320089148,11872458.872936016,573.8753889687359,12048015.189517766,2024-01-05 12:00:00,True
11876.0,26022.0,1.0,8151822.322173478,4630952.681573372,519.7747130552307,9375389.601580467,2024-01-05 13:00:00,True
16455.0,54151.0,1.0,1109880.9742910434,1982.372654302977,3752299.889733675,3913003.216123126,2024-01-05 13:00:00,True
44912.0,56718.0,1.0,5214419.298789343,2131850.800933603,607.6780181312934,5633378.811184329,2024-01-05 13:00:00,True
6125.0,48781.0,1.0,1002533.7236430347,14757804.3871752,1042.3518825042993,14791817.511166997,2024-01-05 14:00:00,True
10653.0,13377.0,1.0,1473543.1201223906,6793107.174453728,1068.5499918202404,6951088.8033655435,2024-01-05 14:00:00,True
11696.0,47228.0,1.0,2881746.1150502595,1609.4637281952891,7533950.935862793,8066280.429415321,2024-01-05 14:00:00,True
12534.0,56076.0,1.0,1219503.924258642,7660366.635086076,344.9541020623874,7756829.695450039,2024-01-05 14:00:00,True
16910.0,20305.0,1.0,6951263.327457638,11855959.18529363,1306.9282111274078,13743501.43737276,2024-01-05 14:00:00,True
39483.0,56080.0,1.0,2542741.0078608003,437.2289838427678,3138455.4255425157,4039236.868808686,2024-01-05 14:00:00,True
5552.0,56076.0,1.0,1519935.451510569,4657136.660634464,656.3322066697292,4898890.291010417,2024-01-05 15:00:00,True
6853.0,9590.0,1.0,13107322.96502891,8657028.141855266,761.6872911553364,15708152.410089985,2024-01-05 15:00:00,True
10653.0,21402.0,1.0,15403417.758306006,1365688.7439202883,864.3609075872228,15463841.21521193,2024-01-05 15:00:00,True
11136.0,45149.0,1.0,7150241.119854571,5139701.796614183,1374.186372759752,8805821.058740996,2024-01-05 15:00:00,True
25678.0,56077.0,1.0,790324.8413968934,745.5000116471201,296352.5703430702,844060.8725964237,2024-01-05 15:00:00,True
12534.0,25962.0,1.0,2652995.948102547,212.7561754444614,5322638.318520027,5947172.959961012,2024-01-05 16:00:00,True
22283.0,23489.0,1.0,1241147.8713699281,123.98803147673607,206112.8743827492,1258145.687496267,2024-01-05 16:00:00,True
43751.0,45438.0,1.0,3805052.5627526967,243.34151038713753,157921.6651210077,3808328.283753982,2024-01-05 16:00:00,True
9590.0,27748.0,1.0,14730344.942905854,190.51662983559072,2043100.4664479275,14871359.106997868,2024-01-05 17:00:00,True
10933.0,13166.0,1.0,4492312.593772781,1088.6078151548281,1774445.0051292107,4830065.082528858,2024-01-05 17:00:00,True
13161.0,27465.0,1.0,311951.3580407873,1695.308162114583,1562962.9137572795,1593790.9504178711,2024-01-05 17:00:00,True
38415.0,45438.0,1.0,4640472.144466295,13055797.626085896,1029.251494705677,13855967.46662738,2024-01-05 17:00:00,True
13161.0,13166.0,1.0,4136496.694735769,594134.4706781385,1418.4641655003652,4178947.557322121,2024-01-05 18:00:00,True
14175.0,43751.0,1.0,284.7790871243924,14388257.147511113,454477.06062752986,14395433.06825607,2024-01-05 18:00:00,True
19178.0,25678.0,1.0,13649126.466916727,7745441.1790346615,791.4675926952623,15693645.624716822,2024-01-05 18:00:00,True
26022.0,43372.0,1.0,660046.6569446633,1007.6489045163617,1085684.6049409662,1270580.0510420282,2024-01-05 18:00:00,True
1585.0,6125.0,1.0,5824336.482257429,794244.1261255089,515.6389538543299,5878241.187321531,2024-01-05 19:00:00,True
10653.0,21402.0,1.0,15479816.233904088,895255.3828905586,274.3184624782298,15505682.600623736,2024-01-05 19:00:00,True
19178.0,48795.0,1.0,14963970.927693965,615.8497748933733,1282399.9901175587,15018820.727300616,2024-01-05 19:00:00,True
20305.0,47228.0,1.0,767.7616479797289,1344.042769536376,1656791.943222052,1656792.6662785592,2024-01-05 19:00:00,True
2223.0,11048.0,1.0,1760103.2030163063,15184340.602865275,1245.5083296955563,15286012.049595611,2024-01-05 20:00:00,True
10842.0,26022.0,1.0,4651703.838020543,3401512.540637158,51.04778250865638,5762693.4816431785,2024-01-05 20:00:00,True
11129.0,13166.0,1.0,1015993.8315958586,1486.1898233685642,399356.8936042879,1091664.6019131937,2024-01-05 20:00:00,True
12534.0,41240.0,1.0,3675763.298329938,78.83006616868079,483911.24256755784,3707479.7264781967,2024-01-05 20:00:00,True
32954.0,45433.0,1.0,3911021.573576279,8182.175894915126,1774.2151124654338,3911030.534887284,2024-01-05 20:00:00,True
10933.0,11136.0,1.0,7750972.185299925,12709228.776243396,71.34269226016477,14886304.642498624,2024-01-05 21:00:00,True
32954.0,45149.0,1.0,981472.6575996224,888887.8952788888,325.188402608037,1324164.0282595262,2024-01-05 21:00:00,True
4499.0,23489.0,1.0,13294807.167194184,481.0263572819531,5219737.766783814,14282771.44668546,2024-01-05 22:00:00,True
9592.0,15471.0,1.0,2898444.3118191264,1584.2627987526357,3364923.44758485,4441136.3125569085,2024-01-05 22:00:00,True
14473.0,19178.0,1.0,11815715.522802519,5007227.249812143,1274.762394528836,12832905.348052591,2024-01-05 22:00:00,True
6118.0,39483.0,1.0,2118815.670002858,15233646.586969998,236.5021384814754,15380291.552375903,2024-01-05 23:00:00,True
13166.0,22283.0,1.0,354.2950289789587,4247584.955951291,7059129.212622767,8238524.341412898,2024-01-05 23:00:00,True
