source,target,weight,r_dist,it_dist,ct_dist,dist,datetime,prop
31722.0,53639.0,1.0,548226.4914469775,1793.9613226372749,3190815.7285752296,3237570.1564513724,2024-01-02 20:00:00,True
44732.0,49460.0,1.0,148142.84712398332,905.2353124115616,228553.17241611704,272366.8027246383,2024-01-02 20:00:00,True
37967.0,54302.0,1.0,3580074.501699362,9603960.463890964,192.44045131350867,10249536.09031804,2024-01-02 21:00:00,True
3341.0,54314.0,1.0,1173542.0511749983,4278601.955141557,1588.4315666460898,4436624.635861369,2024-01-02 22:00:00,True
27575.0,47918.0,1.0,10049665.121077541,638.1179806571454,906203.296626295,10090439.72618703,2024-01-02 22:00:00,True
43487.0,47747.0,1.0,12734149.32638469,4100568.472290289,71.75425906060264,13378087.339666814,2024-01-02 22:00:00,True
43879.0,46124.0,1.0,95.27225877158344,350308.69291183166,997793.3379120426,1057500.7019326536,2024-01-02 22:00:00,True
44735.0,54400.0,1.0,252689.69822260365,1702.8828529501334,4440787.656256612,4447971.446778738,2024-01-02 22:00:00,True
53638.0,56389.0,1.0,2744393.4382071863,9193655.923280193,1694.2543696439825,9594530.079677561,2024-01-02 22:00:00,True
54302.0,54314.0,1.0,8459355.230186012,1852304.494862982,721.0681848181412,8659776.173325982,2024-01-02 23:00:00,True
53731.0,55869.0,1.0,2127553.0633587157,1953.9939696202055,4026257.8259160914,4553815.755632859,2024-01-02 23:00:00,True
17912.0,53967.0,1.0,12138150.156300323,5791212.485513853,1389.4726325310767,13448897.099758748,2024-01-02 23:00:00,True
17725.0,54895.0,1.0,2472807.200855909,1933103.3558664238,346.1706874866504,3138736.076337259,2024-01-03 00:00:00,True
41184.0,49427.0,1.0,5322960.819702621,9096667.749098077,139.84758669813164,10539605.118083296,2024-01-03 00:00:00,True
44765.0,49427.0,1.0,4546880.58375433,8847452.055348374,820.8349444558844,9947438.443558235,2024-01-03 00:00:00,True
47774.0,50191.0,1.0,8494222.806766732,311.86928644031286,703586.411132318,8523312.44447771,2024-01-03 00:00:00,True
,,,,,,,2024-01-03 01:00:00,
43487.0,53719.0,1.0,13563501.478036135,2630501.1471738135,105.82886602857616,13816226.280760277,2024-01-03 02:00:00,True
43879.0,52335.0,1.0,10214333.837569281,8942720.492500095,1020.2365978378803,13575892.84699819,2024-01-03 02:00:00,True
44768.0,55205.0,1.0,4672264.163219438,12600119.252817772,383.6064427802339,13438491.646880897,2024-01-03 02:00:00,True
17912.0,51860.0,1.0,13748503.214849282,799.4818754428998,660225.9419263933,13764346.682000019,2024-01-03 03:00:00,True
33870.0,57388.0,1.0,9725391.28422798,7117379.413964468,262.2415912162396,12051569.41740093,2024-01-03 03:00:00,True
34091.0,54302.0,1.0,210.88784872554243,12908471.789341785,2523579.085116692,13152836.020400498,2024-01-03 03:00:00,True
37967.0,53708.0,1.0,12696034.20367574,4724044.771289101,1826.1429973752238,13546434.469514346,2024-01-03 04:00:00,True
41184.0,44735.0,1.0,474248.2851451263,36.4861010806635,494238.21788717527,684969.2353052212,2024-01-03 04:00:00,True
41184.0,54314.0,1.0,5800006.110813776,1694.942750416696,2736314.756203832,6413071.978648525,2024-01-03 04:00:00,True
54482.0,55869.0,1.0,218086.8455465231,94971.51721073687,1403.160496740602,237872.71836240895,2024-01-03 05:00:00,True
54006.0,58213.0,1.0,334196.94072398683,196.05139162344858,924805.3195823743,983337.4358546905,2024-01-03 06:00:00,True
46148.0,49425.0,1.0,688193.1119389348,602971.7928101812,883.746530322358,914978.4277527252,2024-01-03 07:00:00,True
43487.0,47774.0,1.0,6604622.678459834,231.79669735208154,3151701.609802142,7318077.877133112,2024-01-03 08:00:00,True
41141.0,46148.0,1.0,346271.7024043654,1167.9976744353771,855938.8401226541,923329.1688964989,2024-01-03 08:00:00,True
34091.0,49427.0,1.0,4840545.021424005,6356883.054646621,1311.4933949585538,7990046.307431579,2024-01-03 08:00:00,True
31722.0,49411.0,1.0,8780474.321350921,10.795171215431765,6240445.065737954,10772181.019947289,2024-01-03 09:00:00,True
43879.0,49411.0,1.0,9285054.996318173,225.63555298745632,5628984.501122824,10858071.322727874,2024-01-03 09:00:00,True
44768.0,57776.0,1.0,6611751.658573242,690.918010042049,3395589.2291751266,7432717.315040566,2024-01-03 09:00:00,True
47747.0,53248.0,1.0,187440.5368061401,2316886.8574116784,1340.0123807201162,2324457.0248809326,2024-01-03 09:00:00,True
54314.0,55869.0,1.0,512716.5077071246,43925.233561971225,1961.7896774336696,514598.3793577299,2024-01-03 09:00:00,True
54314.0,55885.0,1.0,480430.28110350855,14144571.790594041,1579.5142113212496,14152728.602256706,2024-01-03 09:00:00,True
7959.0,54006.0,1.0,12606004.868327674,4761399.549474257,1298.8332254717825,13475247.162742596,2024-01-03 10:00:00,True
21346.0,47747.0,1.0,520614.1958979899,10260132.500464367,1644.4946649111807,10273332.505687645,2024-01-03 10:00:00,True
27226.0,44744.0,1.0,13399112.186701668,605654.1781692836,1602.4451883719303,13412793.405669888,2024-01-03 10:00:00,True
40400.0,49460.0,1.0,217808.34282079246,1120743.8155889479,1036.2905251490884,1141712.8571936404,2024-01-03 10:00:00,True
47881.0,49455.0,1.0,5581066.986787735,782.1249417755753,1203673.691463837,5709390.48220154,2024-01-03 10:00:00,True
49411.0,58213.0,1.0,382873.33595787734,6664244.311764518,1502.1359603006858,6675233.815731528,2024-01-03 10:00:00,True
54895.0,55869.0,1.0,758638.1544624832,2696563.7627740195,1043.7105225047562,2801247.76937776,2024-01-03 11:00:00,True
47989.0,54006.0,1.0,7401939.204496036,1731.1196733620018,3787218.872435997,8314549.5230689505,2024-01-03 12:00:00,True
48860.0,52333.0,1.0,4784139.590222552,4706513.055266108,791.3905191272497,6711129.367284174,2024-01-03 12:00:00,True
46671.0,49460.0,1.0,2569982.4005255923,100073.59307274316,1626.8793198079802,2571930.5802797433,2024-01-03 12:00:00,True
47745.0,56533.0,1.0,6614085.737928984,11453356.637746181,1880.2213094080798,13225940.872214433,2024-01-03 12:00:00,True
7959.0,55885.0,1.0,1724452.8093232773,11876267.84400833,253.96631041634828,12000811.450010708,2024-01-03 13:00:00,True
53729.0,56533.0,1.0,196758.9844611585,448.6926732044667,1109919.3068953045,1127224.541566699,2024-01-03 13:00:00,True
56535.0,57782.0,1.0,1449742.2814688217,1135.0500898845494,2068581.5160523278,2526021.2706092717,2024-01-03 13:00:00,True
17912.0,38861.0,1.0,2176056.5685376152,940.3794160699472,2401142.3658320056,3240479.553211603,2024-01-03 14:00:00,True
34091.0,55885.0,1.0,786334.8435709756,395.07900530844927,1596954.7541300543,1780052.563560917,2024-01-03 14:00:00,True
34274.0,45743.0,1.0,5304829.067971811,317.26548172114417,6977268.53744234,8764900.899875527,2024-01-03 14:00:00,True
47747.0,53729.0,1.0,9421848.041744675,931.1932925600559,288490.2795685157,9426263.736510582,2024-01-03 14:00:00,True
47745.0,54006.0,1.0,238665.0061838627,345173.0317537552,275.4221852286719,419649.237916861,2024-01-03 15:00:00,True
41184.0,44744.0,1.0,5702060.327209117,565.9162509990856,2618200.431381273,6274429.519428713,2024-01-03 15:00:00,True
44765.0,52333.0,1.0,248453.9142912794,277395.66540666483,696.7647003652528,372395.20431137725,2024-01-03 15:00:00,True
49427.0,54400.0,1.0,376819.9544054931,276.9164916232694,488056.8205150948,616597.7738949474,2024-01-03 16:00:00,True
3341.0,40400.0,1.0,13070573.989591505,6299493.291546613,656.4181004021666,14509428.678570066,2024-01-03 16:00:00,True
34091.0,54001.0,1.0,502398.46844576485,1005.6671349923126,1814243.6335322887,1882520.9678182811,2024-01-03 16:00:00,True
34634.0,57782.0,1.0,2161613.665734158,532.820565099828,415923.9714617338,2201264.789575057,2024-01-03 16:00:00,True
44732.0,49411.0,1.0,2952428.3049197644,1800840.2976755882,493.8913071085699,3458302.895547514,2024-01-03 16:00:00,True
47844.0,53708.0,1.0,1224151.2714248504,1546.6282937454525,1802230.9272601134,2178665.885940982,2024-01-03 16:00:00,True
53708.0,56345.0,1.0,9338399.710680041,1818.3636870095506,4507428.181441485,10369311.513968922,2024-01-03 17:00:00,True
17725.0,38248.0,1.0,6790196.940456707,4826011.833204232,1903.5365456268191,8330496.2834075065,2024-01-03 17:00:00,True
7959.0,34325.0,1.0,3273375.929431645,1569.9066246924922,3062069.188371647,4482327.537604129,2024-01-03 18:00:00,True
17912.0,37782.0,1.0,5266724.29289682,10328816.136078604,1869.1263307374902,11594086.037456358,2024-01-03 18:00:00,True
17725.0,55205.0,1.0,2976433.8954831343,4921332.878761976,1270.5979025494307,5751406.580323076,2024-01-03 19:00:00,True
33062.0,53729.0,1.0,377.1926325445529,2423882.847925575,5843125.363321219,6325924.613384971,2024-01-03 19:00:00,True
33064.0,56533.0,1.0,300.3937053028494,93748.4588663741,5045746.12775959,5046616.970761413,2024-01-03 19:00:00,True
41184.0,47747.0,1.0,234.5529353916645,13982009.905153237,486232.5390937282,13990461.862458004,2024-01-03 19:00:00,True
31722.0,43879.0,1.0,4594526.178384998,416.64475417137146,2219251.227776097,5102425.598619114,2024-01-03 20:00:00,True
44765.0,54006.0,1.0,566494.504321143,1067.9141411464661,440530.78548344225,717624.2309351942,2024-01-03 20:00:00,True
49455.0,57782.0,1.0,4549373.157724687,12455630.433725737,194.7986132549122,13260449.678186905,2024-01-03 20:00:00,True
17912.0,47774.0,1.0,10494453.234822158,8997631.929531056,60.8613088298589,13823564.266891882,2024-01-03 21:00:00,True
17912.0,53639.0,1.0,10373841.805239381,9146386.134826712,906.1725975847803,13830147.285861831,2024-01-03 21:00:00,True
34274.0,56389.0,1.0,155.49606368271634,7212498.14015035,5562241.019793508,9108164.173318617,2024-01-03 21:00:00,True
47745.0,52335.0,1.0,1143058.239396505,9152180.107184142,551.844910884276,9223284.835541086,2024-01-03 21:00:00,True
34091.0,38248.0,1.0,1447379.5182756437,3798840.64840003,1585.7740994340274,4065230.6523172446,2024-01-03 22:00:00,True
,,,,,,,2024-01-03 23:00:00,
48362.0,53242.0,1.0,9748541.036688974,7548345.931498342,1789.5024272487499,12329297.702947052,2024-01-04 00:00:00,True
34274.0,55869.0,1.0,13146688.58707381,569.0703453805763,3637935.6904951995,13640747.67809729,2024-01-04 00:00:00,True
7959.0,54314.0,1.0,566579.3742290889,1462.1337061207741,703110.5713848583,902983.2782116967,2024-01-04 00:00:00,True
3341.0,47916.0,1.0,4583540.837094413,3539586.1320253937,239.2278748061508,5791158.489332563,2024-01-04 01:00:00,True
7959.0,27226.0,1.0,1219051.1334804296,1566.6192428749055,2899751.0292886063,3145575.3292833576,2024-01-04 01:00:00,True
17725.0,47911.0,1.0,20.98856377415359,8574619.853646908,3525369.6496536154,9271048.311906,2024-01-04 01:00:00,True
27226.0,49411.0,1.0,153431.09890748188,19.779356690123677,2411092.365807352,2415969.2669729213,2024-01-04 01:00:00,True
47774.0,54187.0,1.0,10456795.498057116,6062545.153212005,628.7999151493423,12087143.013066044,2024-01-04 02:00:00,True
33062.0,48362.0,1.0,7107887.548455175,7334076.828743789,493.33865591464564,10213263.36558417,2024-01-04 02:00:00,True
41184.0,53732.0,1.0,1.639977366779931,1796918.8741748792,4599244.414916042,4937809.902021848,2024-01-04 02:00:00,True
7959.0,47918.0,1.0,2395334.793300497,3966769.296267888,1899.5021433029324,4633885.090279858,2024-01-04 02:00:00,True
7959.0,53639.0,1.0,365591.87031707953,1510725.8998035823,1294.357255800278,1554333.2446229123,2024-01-04 02:00:00,True
27226.0,57388.0,1.0,4448473.771341665,13137317.539723983,1847.1737381201237,13870040.8956104,2024-01-04 03:00:00,True
33064.0,53242.0,1.0,877975.7675983971,958696.0554139502,1613.8144507296383,1299977.7611764534,2024-01-04 03:00:00,True
47745.0,55885.0,1.0,9044680.8674283,11968.210623084567,1016.0666735172272,9044688.84285582,2024-01-04 03:00:00,True
47918.0,54302.0,1.0,7688740.004047638,269.93929542880505,7814855.842116664,10963060.464841679,2024-01-04 03:00:00,True
47918.0,56345.0,1.0,6904452.725913386,1599.0908182905987,9626534.605540704,11846587.631598262,2024-01-04 04:00:00,True
47989.0,56109.0,1.0,123.39049010234885,8951925.529375508,1385556.3925124118,9058517.38506596,2024-01-04 04:00:00,True
37967.0,51860.0,1.0,8327423.581855278,1111492.7984088715,257.5900401407853,8401273.702177951,2024-01-04 04:00:00,True
27226.0,50191.0,1.0,3311479.7852096166,7566051.099771202,1313.1642193736043,8258996.872296369,2024-01-04 04:00:00,True
34091.0,54400.0,1.0,276808.5432869429,288.2702110139653,1346137.7000250733,1374303.37268201,2024-01-04 04:00:00,True
34634.0,39768.0,1.0,12714682.585955027,5453224.846694285,396.79937256872654,13834768.326489666,2024-01-04 04:00:00,True
43879.0,53966.0,1.0,11413361.735976584,5932946.094036098,134.4795783482259,12863307.33089579,2024-01-04 05:00:00,True
48362.0,54006.0,1.0,12650328.132503279,465.2156091663055,5420908.07131984,13762886.55748241,2024-01-04 05:00:00,True
54400.0,55885.0,1.0,93024.63527254388,1373.766386795789,497735.92020274047,506356.11605049676,2024-01-04 05:00:00,True
54482.0,55869.0,1.0,17700.443827040493,553.1870243512094,3795.3784418040887,18111.22925354979,2024-01-04 05:00:00,True
47745.0,48860.0,1.0,6478625.547972821,6972483.267208671,1346.684421857819,9517778.822598787,2024-01-04 06:00:00,True
38861.0,47989.0,1.0,3737349.139613863,1593.826385723427,4145136.9000322213,5581213.2239920525,2024-01-04 06:00:00,True
7959.0,53731.0,1.0,10428695.822826967,566.6570204813033,573402.3722170107,10444447.671687234,2024-01-04 06:00:00,True
21346.0,53719.0,1.0,10262003.4049981,909.1638177698478,2311757.709831214,10519170.044244722,2024-01-04 06:00:00,True
17725.0,47774.0,1.0,13758820.6649379,2153456.258143121,1840.2783820917248,13926324.832211927,2024-01-04 07:00:00,True
27226.0,38861.0,1.0,372.34439882915467,13563257.590029117,688687.9255333077,13580730.74804512,2024-01-04 07:00:00,True
54482.0,55869.0,1.0,9355.016943697585,1648.7282186006196,47541.14864565898,48480.87727449166,2024-01-04 07:00:00,True
55205.0,55869.0,1.0,353121.751717528,4069901.7591315336,492.3460400212789,4085192.228393008,2024-01-04 07:00:00,True
46707.0,55869.0,1.0,190.12958600651473,3496039.896793761,2113290.989475253,4085130.8182627745,2024-01-04 08:00:00,True
53731.0,56533.0,1.0,54717.38276339881,687.679356424138,1711863.1472788542,1712737.5455366294,2024-01-04 09:00:00,True
47774.0,57897.0,1.0,317446.4425250301,214954.00435451325,810.7198983738199,383377.2621408199,2024-01-04 09:00:00,True
43879.0,54314.0,1.0,9069165.79711691,7738276.751124535,902.1461701749358,11921857.915042328,2024-01-04 09:00:00,True
47143.0,49455.0,1.0,7665772.9730645055,359.23464191518724,1202436.123325949,7759505.656566976,2024-01-04 09:00:00,True
17912.0,38861.0,1.0,138.11503214761615,411827.65350366663,2676713.6358575397,2708209.3574263765,2024-01-04 10:00:00,True
31722.0,44735.0,1.0,9378876.382657476,32.56255911011249,5531228.011915652,10888425.300383471,2024-01-04 10:00:00,True
40400.0,47989.0,1.0,26.179508620873094,13114175.538229076,3418881.7439238643,13552503.548315607,2024-01-04 10:00:00,True
40400.0,58213.0,1.0,6579114.133776133,7783875.696460518,1800.496929689194,10191833.342681324,2024-01-04 10:00:00,True
43879.0,54400.0,1.0,539413.1289080116,1490.8646492594853,2809364.159321077,2860680.9899032004,2024-01-04 10:00:00,True
49460.0,57776.0,1.0,2051636.7847468331,4417942.873172811,23.570815914310515,4871081.268845793,2024-01-04 10:00:00,True
44744.0,57779.0,1.0,1141515.7204032745,1542.1936700679362,2155052.2290959414,2438710.853795609,2024-01-04 11:00:00,True
50191.0,54901.0,1.0,1971448.424280189,41.18519847188145,4240272.26383776,4676164.856243294,2024-01-04 11:00:00,True
47747.0,56345.0,1.0,482544.93303755834,4430884.396546544,560.7064220756292,4457082.730032229,2024-01-04 12:00:00,True
33064.0,53719.0,1.0,877943.3708591014,1699088.567249606,773.5832097334787,1912508.0706299627,2024-01-04 12:00:00,True
43879.0,51461.0,1.0,11166811.195345607,1593.827815869823,2894881.4909185367,11535944.419909703,2024-01-04 12:00:00,True
43487.0,53248.0,1.0,2726436.568666376,6387819.7964047305,253.39252820715774,6945336.433788448,2024-01-04 13:00:00,True
47806.0,54187.0,1.0,9990182.115864307,6561678.9937917385,1323.6256090179086,11952379.331233073,2024-01-04 14:00:00,True
47745.0,54901.0,1.0,13076518.127976222,194.7728258590214,3486849.858950232,13533419.68343879,2024-01-04 14:00:00,True
17725.0,54901.0,1.0,2982624.6702286173,10070595.96902559,1117.3176353015006,10502997.398038786,2024-01-04 15:00:00,True
27226.0,55869.0,1.0,71242.58129058406,14059059.623394325,630.9903714228421,14059240.142969832,2024-01-04 15:00:00,True
33064.0,47564.0,1.0,3041629.6099908445,335334.328149762,101.0931124407798,3060058.7913026325,2024-01-04 15:00:00,True
39768.0,54179.0,1.0,10619817.778496105,7272234.309583491,1580.8778131215367,12871127.534179742,2024-01-04 15:00:00,True
44732.0,49428.0,1.0,1165925.1518102065,13.898391782306135,200723.92294916045,1183077.15431451,2024-01-04 15:00:00,True
47745.0,56389.0,1.0,3315375.3605737947,4480662.669349071,30.747367887292057,5573872.239201717,2024-01-04 15:00:00,True
49411.0,56533.0,1.0,4164874.8650975744,7095496.056457253,1929.4455094335135,8227530.045638359,2024-01-04 15:00:00,True
33870.0,37967.0,1.0,558700.1757704187,508713.17757112905,197.96798856463283,755602.4236539586,2024-01-04 16:00:00,True
38861.0,41184.0,1.0,10417131.406641277,8015340.706034405,956.6556350567844,13143907.877501052,2024-01-04 16:00:00,True
49413.0,55885.0,1.0,577595.2729878426,85.01500927936286,733723.7337628114,933791.6384784634,2024-01-04 16:00:00,True
49455.0,54314.0,1.0,5098617.856711784,10329541.786347548,1470.3916283920407,11519346.323760385,2024-01-04 16:00:00,True
17725.0,47806.0,1.0,5129801.228323823,5874988.8375731865,434.2749597802758,7799381.685256652,2024-01-04 17:00:00,True
51860.0,54901.0,1.0,141.14440819015726,1777123.3739248682,7216214.667051557,7431818.19119937,2024-01-04 17:00:00,True
53731.0,56535.0,1.0,1918863.984617224,1564.1804824220017,2205600.603256876,2923476.604867699,2024-01-04 17:00:00,True
,,,,,,,2024-01-04 18:00:00,
54400.0,55885.0,1.0,154374.8506720364,1992.0097110532224,245027.4021325875,289610.0661554208,2024-01-04 19:00:00,True
47747.0,57776.0,1.0,5841994.060031667,724.4142597401515,1162370.7153853788,5956509.112072844,2024-01-04 19:00:00,True
34091.0,53708.0,1.0,6454953.5621681465,7742124.831141234,1072.0564101248747,10080025.969213864,2024-01-04 19:00:00,True
43487.0,55205.0,1.0,1574254.3424721844,13970927.360692475,1676.171696478501,14059341.764893891,2024-01-04 19:00:00,True
27226.0,49425.0,1.0,11421180.032228202,7221314.930183773,1419.1996870152652,13512614.279390609,2024-01-04 20:00:00,True
44744.0,54314.0,1.0,3135112.478864655,4424880.726152774,1503.2258141688071,5422960.626401323,2024-01-04 20:00:00,True
54482.0,55869.0,1.0,120109.14951306023,773.9348579887301,18633.700465965085,121548.43300088395,2024-01-04 20:00:00,True
37967.0,55885.0,1.0,23942.929186374386,1454.167531425599,3441261.642748587,3441345.241662617,2024-01-04 21:00:00,True
47774.0,53639.0,1.0,624501.9508823622,769112.4419732736,288.59680150682107,990725.3496010297,2024-01-04 21:00:00,True
47844.0,54482.0,1.0,192.02369096782058,3145843.5413202536,4258122.614286664,5294142.028850279,2024-01-04 21:00:00,True
53242.0,57779.0,1.0,6149653.044795368,11344022.281724926,924.669033842627,12903684.54956356,2024-01-04 21:00:00,True
46671.0,54176.0,1.0,8126341.364901789,1577.4370650835335,486021.0575517919,8140862.5424831575,2024-01-04 22:00:00,True
50191.0,54482.0,1.0,60.54568261280656,95561.17882823572,653616.7696917206,660565.5336051537,2024-01-04 23:00:00,True
48860.0,57779.0,1.0,586195.354710333,1655.1436744881794,1367323.9192938847,1487683.579817209,2024-01-04 23:00:00,True
,,,,,,,2024-01-05 00:00:00,
53729.0,56535.0,1.0,1022538.035478699,1190.3256136626005,637200.5838593328,1204827.803026797,2024-01-05 01:00:00,True
47806.0,58213.0,1.0,1740990.882821614,228.79990382585675,1490012.5992464954,2291546.8252537795,2024-01-05 01:00:00,True
47774.0,53639.0,1.0,657784.2201167531,959130.0186276515,1483.7623466067016,1163018.7764683703,2024-01-05 01:00:00,True
44768.0,52335.0,1.0,2527954.4880573573,13045168.725505834,1324.7306973789819,13287850.944585294,2024-01-05 01:00:00,True
33062.0,44744.0,1.0,10398487.174093723,6567263.0536383055,1991.4196289526299,12298678.119669061,2024-01-05 01:00:00,True
21346.0,47564.0,1.0,6398207.387790559,78.9370194869116,5035641.729594851,8142158.522913059,2024-01-05 02:00:00,True
47989.0,49413.0,1.0,363835.119949298,1144.8781325221062,1381726.3845782252,1428826.479000887,2024-01-05 02:00:00,True
47989.0,54314.0,1.0,4789031.348252632,171890.30458211713,263.9586547091603,4792115.148974398,2024-01-05 02:00:00,True
17725.0,47747.0,1.0,2309398.6271540206,228.26989846583456,2158530.492361663,3161103.598059245,2024-01-05 03:00:00,True
41141.0,43487.0,1.0,8289933.318982033,1503.1422698646784,306490.6468129633,8295597.218355589,2024-01-05 03:00:00,True
47745.0,57782.0,1.0,5405979.466512306,12676644.114540678,114.19311046414077,13781216.202212038,2024-01-05 03:00:00,True
49428.0,54400.0,1.0,5044253.733523697,12350902.803942177,1417.384973729495,13341262.976554155,2024-01-05 03:00:00,True
53731.0,55205.0,1.0,2133066.3076663837,4851764.804702869,431.76018034433946,5299961.677170111,2024-01-05 03:00:00,True
53732.0,54901.0,1.0,2427659.704292156,725.7861180081964,3005548.659342261,3863528.815769779,2024-01-05 03:00:00,True
17725.0,47745.0,1.0,685606.7408242375,2.897221907041967,1295806.4491659636,1466005.10120945,2024-01-05 04:00:00,True
47819.0,49455.0,1.0,3758497.8650877867,1441.9242379646748,903508.8661487261,3865570.6632041167,2024-01-05 04:00:00,True
49432.0,54314.0,1.0,3980003.4172754902,6592315.764586634,1490.232641919516,7700588.066007385,2024-01-05 05:00:00,True
54482.0,55869.0,1.0,182768.97022709623,112877.8754897993,1991.3380142292008,214825.22356569476,2024-01-05 05:00:00,True
,,,,,,,2024-01-05 06:00:00,
34091.0,54187.0,1.0,3806349.668816017,469.72431869851425,5426350.48100888,6628240.910277933,2024-01-05 07:00:00,True
37967.0,44768.0,1.0,812536.3276243561,772.2115772617981,4941430.048802923,5007788.614471707,2024-01-05 07:00:00,True
47844.0,55869.0,1.0,9079492.545674074,1276.7959721330553,8854020.72953046,12681911.117655499,2024-01-05 07:00:00,True
54482.0,57782.0,1.0,3025168.5021041036,12.04535176511854,3471396.311639481,4604588.669874006,2024-01-05 07:00:00,True
34091.0,54895.0,1.0,13872895.366849218,2160753.001712732,1900.0251542491606,14040159.650233777,2024-01-05 08:00:00,True
47819.0,56533.0,1.0,3012222.346073784,10758142.069769844,1897.0498063783161,11171889.180185061,2024-01-05 08:00:00,True
53967.0,56533.0,1.0,283805.7061648816,746.7366900704801,1302358.681323356,1332923.2428334882,2024-01-05 08:00:00,True
54895.0,55205.0,1.0,316235.7539928723,2322839.9705417394,197.38898071157746,2344267.6084039975,2024-01-05 08:00:00,True
41184.0,49460.0,1.0,2962578.436389949,10454301.34977065,1480.65028328076,10865969.349114897,2024-01-05 09:00:00,True
53708.0,55869.0,1.0,5353797.21960856,2614583.4553187704,295.45211608870886,5958119.787383176,2024-01-05 09:00:00,True
17725.0,49428.0,1.0,14314386.825860871,175.4774257488316,391330.07591769274,14319734.964708297,2024-01-05 10:00:00,True
34274.0,39768.0,1.0,1126890.4367473032,1931.5496955884155,3118315.137498714,3315686.2161655733,2024-01-05 10:00:00,True
34274.0,47881.0,1.0,8048221.668331249,1725.4086060542613,6253595.94495208,10192219.446340065,2024-01-05 10:00:00,True
53639.0,56533.0,1.0,10549342.043397013,582.5510151409544,5795678.5738062635,12036548.841708181,2024-01-05 10:00:00,True
53639.0,57779.0,1.0,4826538.73597294,9760595.11292866,959.9168269345537,10888741.619205335,2024-01-05 10:00:00,True
52335.0,55869.0,1.0,5113704.087491374,6453493.426389659,1320.169421022758,8233926.684257507,2024-01-05 11:00:00,True
37967.0,54901.0,1.0,1889538.6099658161,11467521.819138609,393.091580811888,11622151.822510865,2024-01-05 11:00:00,True
34634.0,47811.0,1.0,3327666.399190941,694.0103538436815,3810495.437605479,5058976.1440401105,2024-01-05 11:00:00,True
3341.0,55885.0,1.0,13988134.754605988,1736278.4964617882,450.1209821542725,14095480.734366616,2024-01-05 11:00:00,True
34091.0,49411.0,1.0,13188571.442915613,4746548.1082954565,1032.1807473867666,14016709.19704941,2024-01-05 12:00:00,True
38861.0,47819.0,1.0,3718213.9096577354,2991816.356158577,465.9654221297242,4772429.151289102,2024-01-05 12:00:00,True
47774.0,49455.0,1.0,303834.05503825657,66982.1235082224,1118.4442272260785,311131.7868494804,2024-01-05 12:00:00,True
55869.0,56535.0,1.0,5751285.433926591,1311.2886710092425,3475689.079374767,6719947.9490885325,2024-01-05 12:00:00,True
53242.0,57779.0,1.0,327.8975166687742,13307509.637290288,2654060.844982537,13569592.912941791,2024-01-05 13:00:00,True
47918.0,53708.0,1.0,2474872.719889614,604920.7318572691,771.3160094190389,2547729.315765891,2024-01-05 13:00:00,True
44732.0,54400.0,1.0,9476056.96237006,3139627.133983979,128.48076296178624,9982630.620785177,2024-01-05 13:00:00,True
44765.0,53639.0,1.0,628194.6915671527,739.5072118793614,1473320.5260735536,1601656.1709473475,2024-01-05 13:00:00,True
47745.0,54901.0,1.0,1229631.2160951898,1856388.1227742103,729.2535601439886,2226694.9323568433,2024-01-05 14:00:00,True
53639.0,58213.0,1.0,1201583.1411524673,2492267.5791664165,539.2562445439398,2766803.2134691398,2024-01-05 14:00:00,True
7959.0,53242.0,1.0,9826550.178512545,9806069.425573818,1568.8091805530712,13882366.097000929,2024-01-05 15:00:00,True
47745.0,54006.0,1.0,1519990.8459240757,1738.369212396443,749959.2820035019,1694937.791862496,2024-01-05 15:00:00,True
48362.0,50191.0,1.0,8289397.829896694,3039945.3543694727,1563.142414062284,8829234.767705679,2024-01-05 15:00:00,True
54400.0,56345.0,1.0,7123474.740315924,11860007.862657145,1469.1679107286036,13834871.91977803,2024-01-05 15:00:00,True
47806.0,56533.0,1.0,4039993.6333957855,11732984.722647164,448.2904032571241,12409048.281827036,2024-01-05 16:00:00,True
55885.0,57776.0,1.0,13530228.106725177,2923282.3025022005,1337.6892929997994,13842422.252971161,2024-01-05 17:00:00,True
54006.0,57776.0,1.0,295.86578182922676,3643377.1109508155,922910.475633115,3758451.8895644005,2024-01-05 17:00:00,True
27575.0,53248.0,1.0,10468380.719161386,1269.123911508359,4166621.046546415,11267108.210961182,2024-01-05 18:00:00,True
47819.0,54179.0,1.0,9251337.757716013,1208969.9825004758,1075.3711972637102,9329997.850072227,2024-01-05 18:00:00,True
31722.0,54179.0,1.0,6594532.217409514,2119709.2686312217,1904.4025663614739,6926833.777182926,2024-01-05 19:00:00,True
46707.0,53708.0,1.0,42.32824797020294,3672562.5214831335,1053270.2957093986,3820614.3212601286,2024-01-05 19:00:00,True
47564.0,57388.0,1.0,4169690.9167420617,7267349.028119618,18.920398961752653,8378584.858914445,2024-01-05 19:00:00,True
47745.0,53639.0,1.0,946619.3993718354,20588.049110570922,1671.339440792799,946844.7329994502,2024-01-05 19:00:00,True
53638.0,54901.0,1.0,11679956.284027558,1150.27634332655,6992945.225692257,13613326.670930315,2024-01-05 19:00:00,True
54187.0,54302.0,1.0,10729530.169843566,110332.11720773205,1369.971697977744,10730097.516728042,2024-01-05 19:00:00,True
17725.0,46671.0,1.0,9942734.48272922,7088015.9927220745,1837.96676548291,12210566.86174964,2024-01-05 20:00:00,True
